,timestamp,date,time,sensor,action,event,pattern,activity
20829,2008-12-06 07:54:08,2008-12-06,07:54:08,BedRight,BedRight,ON,Pat_1,GoToBed
20830,2008-12-06 07:54:10,2008-12-06,07:54:10,BedRight,BedRight,ON,Pat_1,GoToBed
20831,2008-12-06 07:54:12,2008-12-06,07:54:12,BedRight,BedRight,ON,Pat_1,GoToBed
20832,2008-12-06 07:54:14,2008-12-06,07:54:14,BedRight,BedRight,ON,Pat_1,GoToBed
20833,2008-12-06 07:54:17,2008-12-06,07:54:17,BedRight,BedRight,ON,Pat_1,GoToBed
20834,2008-12-06 07:54:20,2008-12-06,07:54:20,BedRight,BedRight,ON,Pat_1,GoToBed
20835,2008-12-06 07:54:22,2008-12-06,07:54:22,BedRight,BedRight,ON,Pat_1,GoToBed
20836,2008-12-06 07:54:25,2008-12-06,07:54:25,BedRight,BedRight,ON,Pat_1,GoToBed
20837,2008-12-06 07:54:26,2008-12-06,07:54:26,BedRight,BedRight,ON,Pat_1,GoToBed
20838,2008-12-06 07:54:30,2008-12-06,07:54:30,BedRight,BedRight,ON,Pat_1,GoToBed
20839,2008-12-06 07:54:34,2008-12-06,07:54:34,BedRight,BedRight,ON,Pat_1,GoToBed
20840,2008-12-06 07:54:35,2008-12-06,07:54:35,BedRight,BedRight,ON,Pat_1,GoToBed
20841,2008-12-06 07:54:38,2008-12-06,07:54:38,BedRight,BedRight,ON,Pat_1,GoToBed
20842,2008-12-06 07:54:41,2008-12-06,07:54:41,BedRight,BedRight,ON,Pat_1,GoToBed
20843,2008-12-06 07:54:44,2008-12-06,07:54:44,BedRight,BedRight,ON,Pat_1,GoToBed
20844,2008-12-06 07:54:46,2008-12-06,07:54:46,BedRight,BedRight,ON,Pat_1,GoToBed
20845,2008-12-06 07:54:51,2008-12-06,07:54:51,BedRight,BedRight,ON,Pat_1,GoToBed
20846,2008-12-06 07:54:54,2008-12-06,07:54:54,BedRight,BedRight,ON,Pat_1,GoToBed
20847,2008-12-06 07:54:56,2008-12-06,07:54:56,BedRight,BedRight,ON,Pat_1,GoToBed
20848,2008-12-06 07:54:58,2008-12-06,07:54:58,BedRight,BedRight,ON,Pat_1,GoToBed
20849,2008-12-06 07:55:00,2008-12-06,07:55:00,BedRight,BedRight,ON,Pat_1,GoToBed
20850,2008-12-06 07:55:04,2008-12-06,07:55:04,BedRight,BedRight,ON,Pat_1,GoToBed
20851,2008-12-06 07:55:09,2008-12-06,07:55:09,BedRight,BedRight,ON,Pat_1,GoToBed
20852,2008-12-06 07:55:13,2008-12-06,07:55:13,BedRight,BedRight,ON,Pat_1,GoToBed
20853,2008-12-06 07:55:16,2008-12-06,07:55:16,BedRight,BedRight,ON,Pat_1,GoToBed
20854,2008-12-06 07:55:20,2008-12-06,07:55:20,BedRight,BedRight,ON,Pat_1,GoToBed
20855,2008-12-06 07:55:21,2008-12-06,07:55:21,BedRight,BedRight,ON,Pat_1,GoToBed
20856,2008-12-06 07:55:24,2008-12-06,07:55:24,BedRight,BedRight,ON,Pat_1,GoToBed
20857,2008-12-06 07:55:28,2008-12-06,07:55:28,BedRight,BedRight,ON,Pat_1,GoToBed
20858,2008-12-06 07:55:31,2008-12-06,07:55:31,BedRight,BedRight,ON,Pat_1,GoToBed
20859,2008-12-06 07:55:35,2008-12-06,07:55:35,BedRight,BedRight,ON,Pat_1,GoToBed
20860,2008-12-06 07:55:37,2008-12-06,07:55:37,BedRight,BedRight,ON,Pat_1,GoToBed
20861,2008-12-06 07:55:41,2008-12-06,07:55:41,BedRight,BedRight,ON,Pat_1,GoToBed
20862,2008-12-06 07:55:43,2008-12-06,07:55:43,BedRight,BedRight,ON,Pat_1,GoToBed
20863,2008-12-06 07:55:45,2008-12-06,07:55:45,BedRight,BedRight,ON,Pat_1,GoToBed
20864,2008-12-06 07:55:48,2008-12-06,07:55:48,BedRight,BedRight,ON,Pat_1,GoToBed
20865,2008-12-06 07:55:52,2008-12-06,07:55:52,BedRight,BedRight,ON,Pat_1,GoToBed
20866,2008-12-06 07:55:54,2008-12-06,07:55:54,BedRight,BedRight,ON,Pat_1,GoToBed
20867,2008-12-06 07:55:59,2008-12-06,07:55:59,BedRight,BedRight,ON,Pat_1,GoToBed
20868,2008-12-06 07:56:03,2008-12-06,07:56:03,BedRight,BedRight,ON,Pat_1,GoToBed
20869,2008-12-06 07:56:05,2008-12-06,07:56:05,BedRight,BedRight,ON,Pat_1,GoToBed
20870,2008-12-06 07:56:08,2008-12-06,07:56:08,BedRight,BedRight,ON,Pat_1,GoToBed
20871,2008-12-06 07:56:11,2008-12-06,07:56:11,BedRight,BedRight,ON,Pat_1,GoToBed
20872,2008-12-06 07:56:13,2008-12-06,07:56:13,BedRight,BedRight,ON,Pat_1,GoToBed
20873,2008-12-06 07:56:15,2008-12-06,07:56:15,BedRight,BedRight,ON,Pat_1,GoToBed
20874,2008-12-06 07:56:18,2008-12-06,07:56:18,BedRight,BedRight,ON,Pat_1,GoToBed
20875,2008-12-06 07:56:28,2008-12-06,07:56:28,BedRight,BedRight,ON,Pat_1,GoToBed
20876,2008-12-06 07:56:30,2008-12-06,07:56:30,BedRight,BedRight,ON,Pat_1,GoToBed
20877,2008-12-06 07:56:33,2008-12-06,07:56:33,BedRight,BedRight,ON,Pat_1,GoToBed
20878,2008-12-06 07:56:36,2008-12-06,07:56:36,BedRight,BedRight,ON,Pat_1,GoToBed
20879,2008-12-06 07:56:45,2008-12-06,07:56:45,BedRight,BedRight,ON,Pat_1,GoToBed
20880,2008-12-06 07:56:47,2008-12-06,07:56:47,BedRight,BedRight,ON,Pat_1,GoToBed
20881,2008-12-06 07:56:51,2008-12-06,07:56:51,BedRight,BedRight,ON,Pat_1,GoToBed
20882,2008-12-06 07:56:55,2008-12-06,07:56:55,BedRight,BedRight,ON,Pat_1,GoToBed
20883,2008-12-06 07:56:57,2008-12-06,07:56:57,BedRight,BedRight,ON,Pat_1,GoToBed
20884,2008-12-06 07:57:00,2008-12-06,07:57:00,BedRight,BedRight,ON,Pat_1,GoToBed
20885,2008-12-06 07:57:04,2008-12-06,07:57:04,BedRight,BedRight,ON,Pat_1,GoToBed
20886,2008-12-06 07:57:07,2008-12-06,07:57:07,BedRight,BedRight,ON,Pat_1,GoToBed
20887,2008-12-06 07:57:10,2008-12-06,07:57:10,BedRight,BedRight,ON,Pat_1,GoToBed
20888,2008-12-06 07:57:13,2008-12-06,07:57:13,BedRight,BedRight,ON,Pat_1,GoToBed
20889,2008-12-06 07:57:16,2008-12-06,07:57:16,BedRight,BedRight,ON,Pat_1,GoToBed
20890,2008-12-06 07:57:19,2008-12-06,07:57:19,BedRight,BedRight,ON,Pat_1,GoToBed
20891,2008-12-06 07:57:24,2008-12-06,07:57:24,BedRight,BedRight,ON,Pat_1,GoToBed
20892,2008-12-06 07:57:27,2008-12-06,07:57:27,BedRight,BedRight,ON,Pat_1,GoToBed
20893,2008-12-06 07:57:29,2008-12-06,07:57:29,BedRight,BedRight,ON,Pat_1,GoToBed
20894,2008-12-06 07:57:32,2008-12-06,07:57:32,BedRight,BedRight,ON,Pat_1,GoToBed
20895,2008-12-06 07:57:37,2008-12-06,07:57:37,BedRight,BedRight,ON,Pat_1,GoToBed
20896,2008-12-06 07:57:43,2008-12-06,07:57:43,BedRight,BedRight,ON,Pat_1,GoToBed
20897,2008-12-06 07:57:45,2008-12-06,07:57:45,BedRight,BedRight,ON,Pat_1,GoToBed
20898,2008-12-06 07:57:49,2008-12-06,07:57:49,BedRight,BedRight,ON,Pat_1,GoToBed
20899,2008-12-06 07:57:53,2008-12-06,07:57:53,BedRight,BedRight,ON,Pat_1,GoToBed
20900,2008-12-06 07:57:56,2008-12-06,07:57:56,BedRight,BedRight,ON,Pat_1,GoToBed
20901,2008-12-06 07:58:00,2008-12-06,07:58:00,BedRight,BedRight,ON,Pat_1,GoToBed
20902,2008-12-06 07:58:02,2008-12-06,07:58:02,BedRight,BedRight,ON,Pat_1,GoToBed
20903,2008-12-06 07:58:07,2008-12-06,07:58:07,BedRight,BedRight,ON,Pat_1,GoToBed
20904,2008-12-06 07:58:13,2008-12-06,07:58:13,BedRight,BedRight,ON,Pat_1,GoToBed
20905,2008-12-06 07:58:18,2008-12-06,07:58:18,BedRight,BedRight,ON,Pat_1,GoToBed
20906,2008-12-06 07:58:22,2008-12-06,07:58:22,BedRight,BedRight,ON,Pat_1,GoToBed
20907,2008-12-06 07:58:29,2008-12-06,07:58:29,BedRight,BedRight,ON,Pat_1,GoToBed
20908,2008-12-06 07:58:35,2008-12-06,07:58:35,BedRight,BedRight,ON,Pat_1,GoToBed
20909,2008-12-06 07:58:37,2008-12-06,07:58:37,BedRight,BedRight,ON,Pat_1,GoToBed
20910,2008-12-06 07:58:46,2008-12-06,07:58:46,BedRight,BedRight,ON,Pat_1,GoToBed
20911,2008-12-06 07:58:50,2008-12-06,07:58:50,BedRight,BedRight,ON,Pat_1,GoToBed
20912,2008-12-06 07:58:53,2008-12-06,07:58:53,BedRight,BedRight,ON,Pat_1,GoToBed
20913,2008-12-06 07:59:00,2008-12-06,07:59:00,BedRight,BedRight,ON,Pat_1,GoToBed
20914,2008-12-06 07:59:03,2008-12-06,07:59:03,BedRight,BedRight,ON,Pat_1,GoToBed
20915,2008-12-06 07:59:09,2008-12-06,07:59:09,BedRight,BedRight,ON,Pat_1,GoToBed
20916,2008-12-06 07:59:11,2008-12-06,07:59:11,BedRight,BedRight,ON,Pat_1,GoToBed
20917,2008-12-06 07:59:13,2008-12-06,07:59:13,BedRight,BedRight,ON,Pat_1,GoToBed
20918,2008-12-06 07:59:16,2008-12-06,07:59:16,BedRight,BedRight,ON,Pat_1,GoToBed
20919,2008-12-06 07:59:18,2008-12-06,07:59:18,BedRight,BedRight,ON,Pat_1,GoToBed
20920,2008-12-06 07:59:22,2008-12-06,07:59:22,BedRight,BedRight,ON,Pat_1,GoToBed
20921,2008-12-06 07:59:55,2008-12-06,07:59:55,BedRight,BedRight,ON,Pat_1,GoToBed
20922,2008-12-06 07:59:59,2008-12-06,07:59:59,BedRight,BedRight,ON,Pat_1,GoToBed
20923,2008-12-06 08:00:03,2008-12-06,08:00:03,BedRight,BedRight,ON,Pat_1,GoToBed
20924,2008-12-06 08:00:06,2008-12-06,08:00:06,BedRight,BedRight,ON,Pat_1,GoToBed
20925,2008-12-06 08:00:09,2008-12-06,08:00:09,BedRight,BedRight,ON,Pat_1,GoToBed
20926,2008-12-06 08:00:10,2008-12-06,08:00:10,BedRight,BedRight,ON,Pat_1,GoToBed
20927,2008-12-06 08:00:16,2008-12-06,08:00:16,BedRight,BedRight,ON,Pat_1,GoToBed
20928,2008-12-06 08:00:21,2008-12-06,08:00:21,BedRight,BedRight,ON,Pat_1,GoToBed
20929,2008-12-06 08:00:25,2008-12-06,08:00:25,BedRight,BedRight,ON,Pat_1,GoToBed
20930,2008-12-06 08:00:27,2008-12-06,08:00:27,BedRight,BedRight,ON,Pat_1,GoToBed
20931,2008-12-06 08:00:29,2008-12-06,08:00:29,BedRight,BedRight,ON,Pat_1,GoToBed
20932,2008-12-06 08:00:31,2008-12-06,08:00:31,BedRight,BedRight,ON,Pat_1,GoToBed
20933,2008-12-06 08:00:34,2008-12-06,08:00:34,BedRight,BedRight,ON,Pat_1,GoToBed
20934,2008-12-06 08:00:35,2008-12-06,08:00:35,BedRight,BedRight,ON,Pat_1,GoToBed
20935,2008-12-06 08:00:37,2008-12-06,08:00:37,BedRight,BedRight,ON,Pat_1,GoToBed
20936,2008-12-06 08:00:39,2008-12-06,08:00:39,BedRight,BedRight,ON,Pat_1,GoToBed
20937,2008-12-06 08:00:41,2008-12-06,08:00:41,BedRight,BedRight,ON,Pat_1,GoToBed
20938,2008-12-06 08:00:47,2008-12-06,08:00:47,BedRight,BedRight,ON,Pat_1,GoToBed
20939,2008-12-06 08:00:48,2008-12-06,08:00:48,BedRight,BedRight,ON,Pat_1,GoToBed
20940,2008-12-06 08:00:54,2008-12-06,08:00:54,BedRight,BedRight,ON,Pat_1,GoToBed
20941,2008-12-06 08:00:58,2008-12-06,08:00:58,BedRight,BedRight,ON,Pat_1,GoToBed
20942,2008-12-06 08:01:03,2008-12-06,08:01:03,BedRight,BedRight,ON,Pat_1,GoToBed
20943,2008-12-06 08:01:05,2008-12-06,08:01:05,BedRight,BedRight,ON,Pat_1,GoToBed
20944,2008-12-06 08:01:07,2008-12-06,08:01:07,BedRight,BedRight,ON,Pat_1,GoToBed
20945,2008-12-06 08:01:11,2008-12-06,08:01:11,BedRight,BedRight,ON,Pat_1,GoToBed
20946,2008-12-06 08:01:14,2008-12-06,08:01:14,BedRight,BedRight,ON,Pat_1,GoToBed
20947,2008-12-06 08:01:16,2008-12-06,08:01:16,BedRight,BedRight,ON,Pat_1,GoToBed
20948,2008-12-06 08:01:20,2008-12-06,08:01:20,BedRight,BedRight,ON,Pat_1,GoToBed
20949,2008-12-06 08:01:26,2008-12-06,08:01:26,BedRight,BedRight,ON,Pat_1,GoToBed
20950,2008-12-06 08:01:31,2008-12-06,08:01:31,BedRight,BedRight,ON,Pat_1,GoToBed
20951,2008-12-06 08:01:34,2008-12-06,08:01:34,BedRight,BedRight,ON,Pat_1,GoToBed
20952,2008-12-06 08:01:37,2008-12-06,08:01:37,BedRight,BedRight,ON,Pat_1,GoToBed
20953,2008-12-06 08:01:39,2008-12-06,08:01:39,BedRight,BedRight,ON,Pat_1,GoToBed
20954,2008-12-06 08:01:42,2008-12-06,08:01:42,BedRight,BedRight,ON,Pat_1,GoToBed
20955,2008-12-06 08:01:50,2008-12-06,08:01:50,BedRight,BedRight,ON,Pat_1,GoToBed
20956,2008-12-06 08:01:54,2008-12-06,08:01:54,BedRight,BedRight,ON,Pat_1,GoToBed
20957,2008-12-06 08:01:56,2008-12-06,08:01:56,BedRight,BedRight,ON,Pat_1,GoToBed
20958,2008-12-06 08:02:01,2008-12-06,08:02:01,BedRight,BedRight,ON,Pat_1,GoToBed
20959,2008-12-06 08:02:03,2008-12-06,08:02:03,BedRight,BedRight,ON,Pat_1,GoToBed
20960,2008-12-06 08:02:06,2008-12-06,08:02:06,BedRight,BedRight,ON,Pat_1,GoToBed
20961,2008-12-06 08:02:12,2008-12-06,08:02:12,BedRight,BedRight,ON,Pat_1,GoToBed
20962,2008-12-06 08:02:14,2008-12-06,08:02:14,BedRight,BedRight,ON,Pat_1,GoToBed
20963,2008-12-06 08:02:17,2008-12-06,08:02:17,BedRight,BedRight,ON,Pat_1,GoToBed
20964,2008-12-06 08:02:21,2008-12-06,08:02:21,BedRight,BedRight,ON,Pat_1,GoToBed
20965,2008-12-06 08:02:24,2008-12-06,08:02:24,BedRight,BedRight,ON,Pat_1,GoToBed
20966,2008-12-06 08:02:26,2008-12-06,08:02:26,BedRight,BedRight,ON,Pat_1,GoToBed
20967,2008-12-06 08:02:29,2008-12-06,08:02:29,BedRight,BedRight,ON,Pat_1,GoToBed
20968,2008-12-06 08:02:31,2008-12-06,08:02:31,BedRight,BedRight,ON,Pat_1,GoToBed
20969,2008-12-06 08:02:33,2008-12-06,08:02:33,BedRight,BedRight,ON,Pat_1,GoToBed
20970,2008-12-06 08:02:37,2008-12-06,08:02:37,BedRight,BedRight,ON,Pat_1,GoToBed
20971,2008-12-06 08:02:40,2008-12-06,08:02:40,BedRight,BedRight,ON,Pat_1,GoToBed
20972,2008-12-06 08:02:41,2008-12-06,08:02:41,BedRight,BedRight,ON,Pat_1,GoToBed
20973,2008-12-06 08:02:42,2008-12-06,08:02:42,BedRight,BedRight,ON,Pat_1,GoToBed
20974,2008-12-06 08:02:45,2008-12-06,08:02:45,BedRight,BedRight,ON,Pat_1,GoToBed
20975,2008-12-06 08:02:49,2008-12-06,08:02:49,BedRight,BedRight,ON,Pat_1,GoToBed
20976,2008-12-06 08:02:53,2008-12-06,08:02:53,BedRight,BedRight,ON,Pat_1,GoToBed
20977,2008-12-06 08:02:57,2008-12-06,08:02:57,BedRight,BedRight,ON,Pat_1,GoToBed
20978,2008-12-06 08:03:02,2008-12-06,08:03:02,BedRight,BedRight,ON,Pat_1,GoToBed
20979,2008-12-06 08:03:04,2008-12-06,08:03:04,BedRight,BedRight,ON,Pat_1,GoToBed
20980,2008-12-06 08:03:29,2008-12-06,08:03:29,BedRight,BedRight,ON,Pat_1,GoToBed
20981,2008-12-06 08:03:40,2008-12-06,08:03:40,BedRight,BedRight,ON,Pat_1,GoToBed
20982,2008-12-06 08:03:46,2008-12-06,08:03:46,BedRight,BedRight,ON,Pat_1,GoToBed
20983,2008-12-06 08:03:48,2008-12-06,08:03:48,BedRight,BedRight,ON,Pat_1,GoToBed
20984,2008-12-06 08:03:50,2008-12-06,08:03:50,BedRight,BedRight,ON,Pat_1,GoToBed
20985,2008-12-06 08:03:55,2008-12-06,08:03:55,BedRight,BedRight,ON,Pat_1,GoToBed
20986,2008-12-06 08:04:11,2008-12-06,08:04:11,BedRight,BedRight,ON,Pat_1,GoToBed
20987,2008-12-06 08:04:13,2008-12-06,08:04:13,BedRight,BedRight,ON,Pat_1,GoToBed
20988,2008-12-06 08:04:16,2008-12-06,08:04:16,BedRight,BedRight,ON,Pat_1,GoToBed
20989,2008-12-06 08:04:21,2008-12-06,08:04:21,BedRight,BedRight,ON,Pat_1,GoToBed
20990,2008-12-06 08:04:25,2008-12-06,08:04:25,BedRight,BedRight,ON,Pat_1,GoToBed
20991,2008-12-06 08:04:26,2008-12-06,08:04:26,BedRight,BedRight,ON,Pat_1,GoToBed
20992,2008-12-06 08:04:28,2008-12-06,08:04:28,BedRight,BedRight,ON,Pat_1,GoToBed
20993,2008-12-06 08:04:30,2008-12-06,08:04:30,BedRight,BedRight,ON,Pat_1,GoToBed
20994,2008-12-06 08:04:33,2008-12-06,08:04:33,BedRight,BedRight,ON,Pat_1,GoToBed
20995,2008-12-06 08:04:38,2008-12-06,08:04:38,BedRight,BedRight,ON,Pat_1,GoToBed
20996,2008-12-06 08:04:44,2008-12-06,08:04:44,BedRight,BedRight,ON,Pat_1,GoToBed
20997,2008-12-06 08:04:47,2008-12-06,08:04:47,BedRight,BedRight,ON,Pat_1,GoToBed
20998,2008-12-06 08:04:51,2008-12-06,08:04:51,BedRight,BedRight,ON,Pat_1,GoToBed
20999,2008-12-06 08:04:53,2008-12-06,08:04:53,BedRight,BedRight,ON,Pat_1,GoToBed
21000,2008-12-06 08:05:02,2008-12-06,08:05:02,BedRight,BedRight,ON,Pat_1,GoToBed
21001,2008-12-06 08:05:06,2008-12-06,08:05:06,BedRight,BedRight,ON,Pat_1,GoToBed
21002,2008-12-06 08:05:11,2008-12-06,08:05:11,BedRight,BedRight,ON,Pat_1,GoToBed
21003,2008-12-06 08:05:14,2008-12-06,08:05:14,BedRight,BedRight,ON,Pat_1,GoToBed
21004,2008-12-06 08:05:15,2008-12-06,08:05:15,BedRight,BedRight,ON,Pat_1,GoToBed
21005,2008-12-06 08:05:17,2008-12-06,08:05:17,BedRight,BedRight,ON,Pat_1,GoToBed
21006,2008-12-06 08:05:21,2008-12-06,08:05:21,BedRight,BedRight,ON,Pat_1,GoToBed
21007,2008-12-06 08:05:25,2008-12-06,08:05:25,BedRight,BedRight,ON,Pat_1,GoToBed
21008,2008-12-06 08:05:28,2008-12-06,08:05:28,BedRight,BedRight,ON,Pat_1,GoToBed
21009,2008-12-06 08:05:36,2008-12-06,08:05:36,BedRight,BedRight,ON,Pat_1,GoToBed
21010,2008-12-06 08:05:40,2008-12-06,08:05:40,BedRight,BedRight,ON,Pat_1,GoToBed
21011,2008-12-06 08:05:42,2008-12-06,08:05:42,BedRight,BedRight,ON,Pat_1,GoToBed
21012,2008-12-06 08:05:51,2008-12-06,08:05:51,BedRight,BedRight,ON,Pat_1,GoToBed
21013,2008-12-06 08:06:07,2008-12-06,08:06:07,BedRight,BedRight,ON,Pat_1,GoToBed
21014,2008-12-06 08:06:10,2008-12-06,08:06:10,BedRight,BedRight,ON,Pat_1,GoToBed
21015,2008-12-06 08:06:12,2008-12-06,08:06:12,BedRight,BedRight,ON,Pat_1,GoToBed
21016,2008-12-06 08:06:19,2008-12-06,08:06:19,BedRight,BedRight,ON,Pat_1,GoToBed
21017,2008-12-06 08:06:31,2008-12-06,08:06:31,BedRight,BedRight,ON,Pat_1,GoToBed
21018,2008-12-06 08:06:33,2008-12-06,08:06:33,BedRight,BedRight,ON,Pat_1,GoToBed
21019,2008-12-06 08:06:37,2008-12-06,08:06:37,BedRight,BedRight,ON,Pat_1,GoToBed
21020,2008-12-06 08:06:39,2008-12-06,08:06:39,BedRight,BedRight,ON,Pat_1,GoToBed
21021,2008-12-06 08:06:41,2008-12-06,08:06:41,BedRight,BedRight,ON,Pat_1,GoToBed
21022,2008-12-06 08:07:45,2008-12-06,08:07:45,BedRight,BedRight,ON,Pat_1,GoToBed
21023,2008-12-06 08:07:48,2008-12-06,08:07:48,BedRight,BedRight,ON,Pat_1,GoToBed
21024,2008-12-06 08:07:52,2008-12-06,08:07:52,BedRight,BedRight,ON,Pat_1,GoToBed
21025,2008-12-06 08:07:54,2008-12-06,08:07:54,BedRight,BedRight,ON,Pat_1,GoToBed
21026,2008-12-06 08:07:56,2008-12-06,08:07:56,BedRight,BedRight,ON,Pat_1,GoToBed
21027,2008-12-06 08:08:02,2008-12-06,08:08:02,BedRight,BedRight,ON,Pat_1,GoToBed
21028,2008-12-06 08:08:35,2008-12-06,08:08:35,BedRight,BedRight,ON,Pat_1,GoToBed
21029,2008-12-06 08:08:38,2008-12-06,08:08:38,BedRight,BedRight,ON,Pat_1,GoToBed
21030,2008-12-06 08:08:39,2008-12-06,08:08:39,BedRight,BedRight,ON,Pat_1,GoToBed
21031,2008-12-06 08:08:43,2008-12-06,08:08:43,BedRight,BedRight,ON,Pat_1,GoToBed
21032,2008-12-06 08:08:45,2008-12-06,08:08:45,BedRight,BedRight,ON,Pat_1,GoToBed
21033,2008-12-06 08:08:49,2008-12-06,08:08:49,BedRight,BedRight,ON,Pat_1,GoToBed
21034,2008-12-06 08:08:54,2008-12-06,08:08:54,BedRight,BedRight,ON,Pat_1,GoToBed
21035,2008-12-06 08:08:58,2008-12-06,08:08:58,BedRight,BedRight,ON,Pat_1,GoToBed
21036,2008-12-06 08:09:04,2008-12-06,08:09:04,BedRight,BedRight,ON,Pat_1,GoToBed
21037,2008-12-06 08:09:06,2008-12-06,08:09:06,BedRight,BedRight,ON,Pat_1,GoToBed
21038,2008-12-06 08:09:09,2008-12-06,08:09:09,BedRight,BedRight,ON,Pat_1,GoToBed
21039,2008-12-06 08:09:11,2008-12-06,08:09:11,BedRight,BedRight,ON,Pat_1,GoToBed
21040,2008-12-06 08:09:14,2008-12-06,08:09:14,BedRight,BedRight,ON,Pat_1,GoToBed
21041,2008-12-06 08:09:18,2008-12-06,08:09:18,BedRight,BedRight,ON,Pat_1,GoToBed
21042,2008-12-06 08:09:20,2008-12-06,08:09:20,BedRight,BedRight,ON,Pat_1,GoToBed
21043,2008-12-06 08:09:24,2008-12-06,08:09:24,BedRight,BedRight,ON,Pat_1,GoToBed
21044,2008-12-06 08:09:26,2008-12-06,08:09:26,BedRight,BedRight,ON,Pat_1,GoToBed
21045,2008-12-06 08:09:30,2008-12-06,08:09:30,BedRight,BedRight,ON,Pat_1,GoToBed
21046,2008-12-06 08:09:33,2008-12-06,08:09:33,BedRight,BedRight,ON,Pat_1,GoToBed
21047,2008-12-06 08:09:36,2008-12-06,08:09:36,BedRight,BedRight,ON,Pat_1,GoToBed
21048,2008-12-06 08:09:41,2008-12-06,08:09:41,BedRight,BedRight,ON,Pat_1,GoToBed
21049,2008-12-06 08:09:46,2008-12-06,08:09:46,BedRight,BedRight,ON,Pat_1,GoToBed
21050,2008-12-06 08:09:48,2008-12-06,08:09:48,BedRight,BedRight,ON,Pat_1,GoToBed
21051,2008-12-06 08:09:50,2008-12-06,08:09:50,BedRight,BedRight,ON,Pat_1,GoToBed
21052,2008-12-06 08:09:54,2008-12-06,08:09:54,BedRight,BedRight,ON,Pat_1,GoToBed
21053,2008-12-06 08:10:05,2008-12-06,08:10:05,BedRight,BedRight,ON,Pat_1,GoToBed
21054,2008-12-06 08:10:11,2008-12-06,08:10:11,BedRight,BedRight,ON,Pat_1,GoToBed
21055,2008-12-06 08:10:14,2008-12-06,08:10:14,BedRight,BedRight,ON,Pat_1,GoToBed
21056,2008-12-06 08:10:16,2008-12-06,08:10:16,BedRight,BedRight,ON,Pat_1,GoToBed
21057,2008-12-06 08:10:20,2008-12-06,08:10:20,BedRight,BedRight,ON,Pat_1,GoToBed
21058,2008-12-06 08:10:25,2008-12-06,08:10:25,BedRight,BedRight,ON,Pat_1,GoToBed
21059,2008-12-06 08:10:33,2008-12-06,08:10:33,BedRight,BedRight,ON,Pat_1,GoToBed
21060,2008-12-06 08:10:35,2008-12-06,08:10:35,BedRight,BedRight,ON,Pat_1,GoToBed
21061,2008-12-06 08:10:37,2008-12-06,08:10:37,BedRight,BedRight,ON,Pat_1,GoToBed
21062,2008-12-06 08:10:42,2008-12-06,08:10:42,BedRight,BedRight,ON,Pat_1,GoToBed
21063,2008-12-06 08:10:44,2008-12-06,08:10:44,BedRight,BedRight,ON,Pat_1,GoToBed
21064,2008-12-06 08:10:47,2008-12-06,08:10:47,BedRight,BedRight,ON,Pat_1,GoToBed
21065,2008-12-06 08:10:51,2008-12-06,08:10:51,BedRight,BedRight,ON,Pat_1,GoToBed
21066,2008-12-06 08:10:55,2008-12-06,08:10:55,BedRight,BedRight,ON,Pat_1,GoToBed
21067,2008-12-06 08:10:59,2008-12-06,08:10:59,BedRight,BedRight,ON,Pat_1,GoToBed
21068,2008-12-06 08:11:01,2008-12-06,08:11:01,BedRight,BedRight,ON,Pat_1,GoToBed
21069,2008-12-06 08:11:03,2008-12-06,08:11:03,BedRight,BedRight,ON,Pat_1,GoToBed
21070,2008-12-06 08:11:05,2008-12-06,08:11:05,BedRight,BedRight,ON,Pat_1,GoToBed
21071,2008-12-06 08:11:07,2008-12-06,08:11:07,BedRight,BedRight,ON,Pat_1,GoToBed
21072,2008-12-06 08:11:13,2008-12-06,08:11:13,BedRight,BedRight,ON,Pat_1,GoToBed
21073,2008-12-06 08:15:22,2008-12-06,08:15:22,BedRight,BedRight,ON,Pat_1,GoToBed
21074,2008-12-06 08:16:10,2008-12-06,08:16:10,BedRight,BedRight,ON,Pat_1,GoToBed
21075,2008-12-06 08:16:12,2008-12-06,08:16:12,BedRight,BedRight,ON,Pat_1,GoToBed
21076,2008-12-06 08:16:16,2008-12-06,08:16:16,BedRight,BedRight,ON,Pat_1,GoToBed
21077,2008-12-06 08:16:18,2008-12-06,08:16:18,BedRight,BedRight,ON,Pat_1,GoToBed
21078,2008-12-06 08:16:26,2008-12-06,08:16:26,BedRight,BedRight,ON,Pat_1,GoToBed
21079,2008-12-06 08:16:29,2008-12-06,08:16:29,BedRight,BedRight,ON,Pat_1,GoToBed
21080,2008-12-06 08:16:31,2008-12-06,08:16:31,BedRight,BedRight,ON,Pat_1,GoToBed
21081,2008-12-06 08:16:33,2008-12-06,08:16:33,BedRight,BedRight,ON,Pat_1,GoToBed
21082,2008-12-06 08:16:35,2008-12-06,08:16:35,BedRight,BedRight,ON,Pat_1,GoToBed
21083,2008-12-06 08:16:37,2008-12-06,08:16:37,BedRight,BedRight,ON,Pat_1,GoToBed
21084,2008-12-06 08:16:39,2008-12-06,08:16:39,BedRight,BedRight,ON,Pat_1,GoToBed
21085,2008-12-06 08:16:42,2008-12-06,08:16:42,BedRight,BedRight,ON,Pat_1,GoToBed
21086,2008-12-06 08:16:44,2008-12-06,08:16:44,BedRight,BedRight,ON,Pat_1,GoToBed
